t,v_10,v_25,v_75,v_90
391.0666667,-89.80673333,-88.205,-82.878,-78.43128
391.1,-89.79847667,-88.205,-82.9028,-78.42384
391.1333333,-89.79022,-88.205,-82.9276,-78.4164
391.1666667,-89.78196333,-88.205,-82.9524,-78.40896
391.2,-89.77370667,-88.205,-82.9772,-78.40152
391.2333333,-89.76545,-88.2298,-83.002,-78.39408
391.2666667,-89.75719333,-88.2546,-83.0185,-78.39819
391.3,-89.74893667,-88.2794,-83.035,-78.4023
391.3333333,-89.74068,-88.3042,-83.0515,-78.41881
391.3666667,-89.73242333,-88.29593333,-83.068,-78.43532
391.4,-89.72416667,-88.28766667,-83.0845,-78.45183
391.4333333,-89.71591,-88.2794,-83.101,-78.46834
391.4666667,-89.71259333,-88.27113333,-83.1175,-78.48485
391.5,-89.70927667,-88.26286667,-83.134,-78.50136
391.5333333,-89.70596,-88.2546,-83.1505,-78.51365
391.5666667,-89.70264333,-88.24633333,-83.167,-78.52276
391.6,-89.69932667,-88.23806667,-83.1835,-78.53187
391.6333333,-89.69601,-88.2298,-83.2,-78.54098
391.6666667,-89.69269333,-88.22153333,-83.2165,-78.55009
391.7,-89.68937667,-88.21326667,-83.233,-78.5592
391.7333333,-89.68606,-88.21326667,-83.2495,-78.57319
391.7666667,-89.69431667,-88.22153333,-83.266,-78.58718
391.8,-89.70257333,-88.2298,-83.2825,-78.60117
391.8333333,-89.71332,-88.23806667,-83.299,-78.61516
391.8666667,-89.72406667,-88.24633333,-83.3155,-78.62915
391.9,-89.73812,-88.2546,-83.332,-78.64314
391.9333333,-89.75217333,-88.26286667,-83.3485,-78.65713
391.9666667,-89.76622667,-88.27113333,-83.365,-78.67112
392,-89.78028,-88.2794,-83.3815,-78.68511
392.0333333,-89.79433333,-88.28766667,-83.398,-78.6991
392.0666667,-89.80838667,-88.29593333,-83.4145,-78.71309
392.1,-89.82879,-88.3042,-83.431,-78.72708
392.1333333,-89.85257333,-88.31246667,-83.4475,-78.74107
392.1666667,-89.88101,-88.32073333,-83.464,-78.75506
392.2,-89.91446,-88.329,-83.4805,-78.76905
392.2333333,-89.94791,-88.33726667,-83.497,-78.78304
392.2666667,-89.98136,-88.34553333,-83.48876667,-78.77971667
392.3,-90.01481,-88.379,-83.48053333,-78.77639333
392.3333333,-90.04826,-88.36206667,-83.4723,-78.77307
392.3666667,-90.01334333,-88.37033333,-83.46406667,-78.76974667
392.4,-89.98424,-88.3786,-83.45583333,-78.76642333
392.4333333,-89.97872333,-88.38686667,-83.4476,-78.7631
392.4666667,-89.97702667,-88.39513333,-83.43936667,-78.75977667
392.5,-89.99108,-88.4034,-83.43113333,-78.75645333
392.5333333,-90.00513333,-88.41166667,-83.4229,-78.75313
392.5666667,-90.01918667,-88.41993333,-83.41466667,-78.74980667
392.6,-90.03324,-88.4195,-83.40643333,-78.74648333
392.6333333,-90.04729333,-88.403,-83.3982,-78.74316
392.6666667,-90.06134667,-88.3865,-83.38996667,-78.73983667
392.7,-90.0754,-88.37,-83.38173333,-78.73651333
392.7333333,-90.08945333,-88.3535,-83.3735,-78.72587
392.7666667,-90.10102667,-88.337,-83.36526667,-78.71522667
392.8,-90.1126,-88.3205,-83.35703333,-78.70458333
392.8333333,-90.10681333,-88.3536,-83.3488,-78.69394
392.8666667,-90.10102667,-88.37033333,-83.34056667,-78.68329667
392.9,-90.09524,-88.3538,-83.33233333,-78.67265333
392.9333333,-90.08945333,-88.33726667,-83.3241,-78.66201
392.9666667,-90.08366667,-88.32073333,-83.31586667,-78.65136667
393,-90.07788,-88.3042,-83.30763333,-78.64072333
393.0333333,-90.07209333,-88.33713333,-83.2994,-78.63008
393.0666667,-90.06630667,-88.37016667,-83.29116667,-78.61943667
393.1,-90.06052,-88.39513333,-83.28293333,-78.60879333
393.1333333,-90.05473333,-88.38686667,-83.2747,-78.59815
393.1666667,-90.04894667,-88.3786,-83.26646667,-78.58750667
393.2,-90.04316,-88.37,-83.25823333,-78.57686333
393.2333333,-90.03737333,-88.3535,-83.25,-78.56622
393.2666667,-90.03158667,-88.337,-83.2665,-78.56134
393.3,-90.0258,-88.3205,-83.283,-78.55646
393.3333333,-90.02001333,-88.304,-83.2995,-78.55158
393.3666667,-90.01422667,-88.28766667,-83.316,-78.5467
393.4,-90.00844,-88.32073333,-83.3325,-78.54182
393.4333333,-90.00265333,-88.31246667,-83.349,-78.53694
393.4666667,-89.99686667,-88.31246667,-83.3655,-78.53206
393.5,-89.99108,-88.32073333,-83.382,-78.52718
393.5333333,-89.98529333,-88.30433333,-83.3985,-78.5223
393.5666667,-89.97950667,-88.2794,-83.415,-78.51742
393.6,-89.97372,-88.27113333,-83.4315,-78.51254
393.6333333,-89.96793333,-88.26286667,-83.448,-78.50766
393.6666667,-89.96214667,-88.2546,-83.4645,-78.50278
393.7,-89.95636,-88.24633333,-83.481,-78.4979
393.7333333,-89.95057333,-88.23806667,-83.4975,-78.50278
393.7666667,-89.94726667,-88.2298,-83.514,-78.50766
393.8,-89.95057333,-88.22153333,-83.5305,-78.51254
393.8333333,-89.96132,-88.21326667,-83.547,-78.51742
393.8666667,-89.97206667,-88.205,-83.5635,-78.5223
393.9,-89.98612,-88.205,-83.58,-78.52718
393.9333333,-90.00017333,-88.205,-83.59313333,-78.53206
393.9666667,-90.01422667,-88.205,-83.5682,-78.53694
394,-90.02828,-88.205,-83.54326667,-78.54182
394.0333333,-90.04233333,-88.205,-83.51833333,-78.5467
394.0666667,-90.05638667,-88.205,-83.4934,-78.55158
394.1,-90.07044,-88.205,-83.46846667,-78.55646
394.1333333,-90.08449333,-88.205,-83.44353333,-78.56134
394.1666667,-90.09854667,-88.205,-83.4186,-78.56622
394.2,-90.1126,-88.205,-83.39366667,-78.5711
394.2333333,-90.12665333,-88.205,-83.36873333,-78.57598
394.2666667,-90.14070667,-88.205,-83.3438,-78.58662333
394.3,-90.15476,-88.205,-83.31886667,-78.59726667
394.3333333,-90.16881333,-88.205,-83.29393333,-78.60791
394.3666667,-90.18286667,-88.205,-83.269,-78.61855333
394.4,-90.19692,-88.1802,-83.30226667,-78.62919667
394.4333333,-90.21097333,-88.1554,-83.33553333,-78.63984
394.4666667,-90.22502667,-88.1306,-83.3688,-78.65048333
394.5,-90.23908,-88.1058,-83.40206667,-78.66112667
394.5333333,-90.25313333,-88.081,-83.43533333,-78.67177
394.5666667,-90.24166,-88.0562,-83.4686,-78.68241333
394.6,-90.19857,-88.0314,-83.50186667,-78.69305667
394.6333333,-90.15932,-88.0066,-83.53513333,-78.7037
394.6666667,-90.14557667,-87.9818,-83.5305,-78.71434333
394.7,-90.13183333,-87.957,-83.514,-78.72498667
394.7333333,-90.11809,-87.9322,-83.4975,-78.73075
394.7666667,-90.11013333,-87.9074,-83.481,-78.73651333
394.8,-90.10217667,-87.8826,-83.4645,-78.74227667
394.8333333,-90.09422,-87.8578,-83.448,-78.74804
394.8666667,-90.08626333,-87.833,-83.4315,-78.75380333
394.9,-90.08371667,-87.8082,-83.415,-78.75956667
394.9333333,-90.09282,-87.7834,-83.3985,-78.76533
394.9666667,-90.10192333,-87.7586,-83.3735,-78.77109333
395,-90.08788,-87.74203333,-83.31566667,-78.77685667
395.0333333,-90.06805,-87.77506667,-83.266,-78.78262
395.0666667,-90.04822,-87.8081,-83.2825,-78.78838333
395.1,-90.02839,-87.84113333,-83.299,-78.79414667
395.1333333,-90.00856,-87.87433333,-83.2995,-78.79991
395.1666667,-89.98873,-87.9569,-83.283,-78.80567333
395.2,-89.9689,-88.03946667,-83.2665,-78.81143667
395.2333333,-89.94907,-88.02313333,-83.25,-78.8172
395.2666667,-89.92924,-88.0066,-83.25823333,-78.8172
395.3,-89.90941,-88.03933333,-83.26646667,-78.8172
395.3333333,-89.88958,-88.07236667,-83.2747,-78.8172
395.3666667,-89.86975,-88.1054,-83.28293333,-78.8172
395.4,-89.86203,-88.13843333,-83.29116667,-78.8172
395.4333333,-89.8642,-88.17146667,-83.2994,-78.8172
395.4666667,-89.86637,-88.2045,-83.30763333,-78.8172
395.5,-89.86854,-88.23753333,-83.31586667,-78.8172
395.5333333,-89.87071,-88.2324,-83.3241,-78.8172
395.5666667,-89.88392,-88.1673,-83.33233333,-78.8172
395.6,-89.92205,-88.1022,-83.34056667,-78.8172
395.6333333,-89.96018,-88.0371,-83.3488,-78.8172
395.6666667,-89.99831,-88.02313333,-83.35703333,-78.8172
395.7,-90.03644,-88.03966667,-83.36526667,-78.8172
395.7333333,-90.07457,-88.0562,-83.3735,-78.81232
395.7666667,-90.1127,-88.07273333,-83.38173333,-78.80744
395.8,-90.15083,-88.08926667,-83.38996667,-78.80256
395.8333333,-90.1964,-88.0642,-83.3982,-78.79768
395.8666667,-90.2118,-88.0064,-83.40643333,-78.7928
395.9,-90.2118,-87.957,-83.3982,-78.78792
395.9333333,-90.2118,-87.957,-83.38996667,-78.78304
395.9666667,-90.2118,-87.957,-83.38173333,-78.77816
396,-90.2118,-87.957,-83.3735,-78.77328
396.0333333,-90.2118,-87.957,-83.36526667,-78.7684
396.0666667,-90.2118,-87.957,-83.35703333,-78.76352
396.1,-90.19444,-87.957,-83.3488,-78.75864
396.1333333,-90.17708,-87.957,-83.34056667,-78.75376
396.1666667,-90.15972,-87.957,-83.33233333,-78.74888
396.2,-90.14236,-87.957,-83.3241,-78.744
396.2333333,-90.125,-87.9818,-83.31586667,-78.73912
396.2666667,-90.10788,-87.9987,-83.30763333,-78.72847667
396.3,-90.10291,-87.9574,-83.2994,-78.71417333
396.3333333,-90.09794,-87.957,-83.29116667,-78.70719
396.3666667,-90.09297,-87.957,-83.28293333,-78.69654667
396.4,-90.088,-87.957,-83.2747,-78.68590333
396.4333333,-90.08303,-87.957,-83.26646667,-78.67526
396.4666667,-90.07806,-87.957,-83.25823333,-78.66461667
396.5,-90.07309,-87.957,-83.25,-78.65397333
396.5333333,-90.06812,-87.957,-83.27476667,-78.64333
396.5666667,-90.06335,-87.96526667,-83.2995,-78.63268667
396.6,-90.08482,-87.97353333,-83.316,-78.62204333
396.6333333,-90.10629,-87.9818,-83.3325,-78.6114
396.6666667,-90.12776,-87.99006667,-83.349,-78.60075667
396.7,-90.14923,-87.97326667,-83.3655,-78.59011333
396.7333333,-90.1707,-87.94023333,-83.382,-78.58435
396.7666667,-90.17956,-87.9072,-83.3985,-78.57858667
396.8,-90.17129333,-87.87416667,-83.415,-78.57282333
396.8333333,-90.16302667,-87.8746,-83.4315,-78.56706
396.8666667,-90.15476,-87.9572,-83.448,-78.56129667
396.9,-90.14649333,-87.99006667,-83.4645,-78.55553333
396.9333333,-90.13822667,-87.9818,-83.481,-78.54977
396.9666667,-90.12996,-87.97353333,-83.4975,-78.54400667
397,-90.12169333,-87.96526667,-83.514,-78.53824333
397.0333333,-90.11207333,-87.957,-83.5305,-78.53248
397.0666667,-90.08682,-87.957,-83.547,-78.52671667
397.1,-90.06156667,-87.957,-83.5635,-78.52095333
397.1333333,-90.03631333,-87.957,-83.58,-78.51519
397.1666667,-90.01106,-87.957,-83.5965,-78.50942667
397.2,-90.04845667,-87.957,-83.613,-78.50366333
397.2333333,-90.0754,-87.957,-83.6295,-78.4979
397.2666667,-90.07292,-87.957,-83.646,-78.4979
397.3,-90.07044,-87.957,-83.6625,-78.4979
397.3333333,-90.06796,-87.957,-83.679,-78.4979
397.3666667,-90.06548,-87.95733333,-83.6955,-78.4979
397.4,-90.063,-87.9821,-83.712,-78.4979
397.4333333,-90.06052,-88.00686667,-83.7285,-78.4979
397.4666667,-90.05804,-88.03163333,-83.745,-78.4979
397.5,-90.05556,-88.0564,-83.745,-78.4979
397.5333333,-90.05308,-88.08116667,-83.745,-78.4979
397.5666667,-90.0506,-88.10593333,-83.745,-78.4979
397.6,-90.04812,-88.1307,-83.745,-78.4979
397.6333333,-90.04564,-88.15546667,-83.745,-78.4979
397.6666667,-90.04316,-88.18023333,-83.745,-78.4979
397.7,-90.04068,-88.205,-83.745,-78.4979
397.7333333,-90.0382,-88.19673333,-83.745,-78.49545
397.7666667,-90.04316,-88.18846667,-83.745,-78.493
397.8,-90.04812,-88.1802,-83.745,-78.49055
397.8333333,-90.05308,-88.17193333,-83.745,-78.4881
397.8666667,-90.05804,-88.16366667,-83.745,-78.48565
397.9,-90.063,-88.16753333,-83.745,-78.4832
397.9333333,-90.06796,-88.1838,-83.745,-78.48075
397.9666667,-90.07292,-88.20006667,-83.745,-78.4783
398,-90.07788,-88.21633333,-83.745,-78.47585
398.0333333,-90.08284,-88.2326,-83.745,-78.4734
398.0666667,-90.0878,-88.24886667,-83.745,-78.47095
398.1,-90.09276,-88.26513333,-83.745,-78.4685
398.1333333,-90.09772,-88.2814,-83.745,-78.46605
398.1666667,-90.10268,-88.29766667,-83.745,-78.4636
398.2,-90.09030333,-88.31393333,-83.745,-78.46115
398.2333333,-90.07792667,-88.3302,-83.745,-78.4587
398.2666667,-90.06555,-88.34646667,-83.745,-78.46201333
398.3,-90.05317333,-88.36273333,-83.745,-78.46532667
398.3333333,-90.04079667,-88.379,-83.745,-78.46864
398.3666667,-90.02842,-88.3383,-83.745,-78.47195333
398.4,-90.01925667,-88.2976,-83.745,-78.47526667
398.4333333,-90.0234,-88.2569,-83.745,-78.47858
398.4666667,-90.02754333,-88.2162,-83.745,-78.48189333
398.5,-90.03168667,-88.1755,-83.7285,-78.48520667
398.5333333,-90.03583,-88.1348,-83.712,-78.48852
398.5666667,-90.03997333,-88.0941,-83.6955,-78.49183333
398.6,-90.04411667,-88.0534,-83.679,-78.49514667
398.6333333,-90.04826,-88.0127,-83.6625,-78.49846
398.6666667,-90.05240333,-87.972,-83.646,-78.50177333
398.7,-90.05654667,-87.957,-83.6295,-78.50508667
398.7333333,-90.06069,-87.957,-83.613,-78.5133
398.7666667,-90.06483333,-87.957,-83.5965,-78.52151333
398.8,-90.06897667,-87.957,-83.58,-78.52972667
398.8333333,-90.07312,-87.957,-83.5635,-78.53794
398.8666667,-90.07726333,-87.957,-83.547,-78.54615333
398.9,-90.08140667,-87.957,-83.5305,-78.55436667
398.9333333,-90.08555,-87.957,-83.514,-78.56258
398.9666667,-90.08969333,-87.957,-83.4975,-78.57079333
399,-90.11618667,-87.957,-83.481,-78.57900667
399.0333333,-90.15006,-87.957,-83.4645,-78.58722
399.0666667,-90.18393333,-87.957,-83.448,-78.59543333
399.1,-90.21780667,-87.957,-83.4315,-78.60364667
399.1333333,-90.25168,-87.957,-83.415,-78.61186
399.1666667,-90.28555333,-87.97326667,-83.3985,-78.62007333
399.2,-90.31942667,-88.0063,-83.382,-78.62828667
399.2333333,-90.3533,-88.03933333,-83.3655,-78.6365
399.2666667,-90.38717333,-88.07236667,-83.349,-78.63318667
399.3,-90.42104667,-88.1054,-83.3325,-78.62987333
399.3333333,-90.45492,-88.13843333,-83.316,-78.62656
399.3666667,-90.48879333,-88.17146667,-83.2995,-78.62324667
399.4,-90.52933333,-88.2045,-83.283,-78.61993333
399.4333333,-90.58632667,-88.2298,-83.2665,-78.61662
399.4666667,-90.64332,-88.22153333,-83.25,-78.61330667
399.5,-90.62513333,-88.21326667,-83.2665,-78.60999333
399.5333333,-90.60694667,-88.205,-83.2993,-78.60668
399.5666667,-90.59537333,-88.21326667,-83.33233333,-78.60336667
399.6,-90.59702667,-88.22153333,-83.36536667,-78.60005333
399.6333333,-90.59868,-88.2298,-83.3984,-78.59674
399.6666667,-90.60033333,-88.23806667,-83.43143333,-78.59342667
399.7,-90.60198667,-88.24633333,-83.46446667,-78.59011333
399.7333333,-90.60364,-88.2546,-83.4975,-78.58679
399.7666667,-90.59372,-88.26286667,-83.53053333,-78.58346667
399.8,-90.5838,-88.27113333,-83.56356667,-78.58014333
399.8333333,-90.57388,-88.2794,-83.5966,-78.57682
399.8666667,-90.56396,-88.28766667,-83.62963333,-78.57349667
399.9,-90.55404,-88.29593333,-83.66266667,-78.57017333
399.9333333,-90.54412,-88.3042,-83.6957,-78.56685
399.9666667,-90.5342,-88.31246667,-83.72873333,-78.56352667
400,-90.52428,-88.32073333,-83.745,-78.56020333
400.0333333,-90.51436,-88.329,-83.72846667,-78.55688
400.0666667,-90.50444,-88.33726667,-83.71193333,-78.55355667
400.1,-90.49452,-88.3702,-83.6954,-78.55023333
400.1333333,-90.4846,-88.4115,-83.67886667,-78.54691
400.1666667,-90.47468,-88.4528,-83.66233333,-78.54358667
400.2,-90.46476,-88.48593333,-83.6458,-78.54026333
400.2333333,-90.4598,-88.49416667,-83.6295,-78.53694
400.2666667,-90.4598,-88.5024,-83.646,-78.53938
400.3,-90.4598,-88.502,-83.6625,-78.54182
400.3333333,-90.4598,-88.4855,-83.679,-78.54426
400.3666667,-90.4598,-88.469,-83.6955,-78.5467
400.4,-90.4598,-88.4525,-83.712,-78.54914
400.4333333,-90.4598,-88.436,-83.7285,-78.55158
400.4666667,-90.4598,-88.43646667,-83.745,-78.55402
400.5,-90.4598,-88.44473333,-83.73673333,-78.55646
400.5333333,-90.4598,-88.453,-83.72846667,-78.5589
400.5666667,-90.4598,-88.453,-83.7202,-78.56134
400.6,-90.4598,-88.453,-83.71193333,-78.56378
400.6333333,-90.47215,-88.453,-83.70366667,-78.56622
400.6666667,-90.4895,-88.453,-83.6954,-78.56866
400.7,-90.50685,-88.453,-83.68713333,-78.5711
400.7333333,-90.5242,-88.453,-83.67886667,-78.56866
400.7666667,-90.54155,-88.453,-83.6706,-78.56622
400.8,-90.5589,-88.453,-83.66233333,-78.56378
400.8333333,-90.57625,-88.453,-83.65406667,-78.56134
400.8666667,-90.5936,-88.453,-83.6458,-78.5589
400.9,-90.61095,-88.453,-83.63753333,-78.55646
400.9333333,-90.6283,-88.453,-83.62926667,-78.55402
400.9666667,-90.64565,-88.453,-83.621,-78.55158
401,-90.663,-88.453,-83.61273333,-78.54914
401.0333333,-90.68035,-88.453,-83.5962,-78.5467
401.0666667,-90.7173,-88.453,-83.57966667,-78.54426
401.1,-90.75778333,-88.453,-83.56313333,-78.54182
401.1333333,-90.79826667,-88.453,-83.5466,-78.53938
401.1666667,-90.83875,-88.453,-83.53006667,-78.53694
401.2,-90.87904667,-88.453,-83.51353333,-78.5345
401.2333333,-90.88483333,-88.453,-83.497,-78.53206
401.2666667,-90.89062,-88.453,-83.47223333,-78.53538333
401.3,-90.89640667,-88.453,-83.44746667,-78.53870667
401.3333333,-90.90219333,-88.379,-83.4227,-78.54203
401.3666667,-90.90798,-88.36273333,-83.39793333,-78.54535333
401.4,-90.90984667,-88.34646667,-83.37316667,-78.54867667
401.4333333,-90.90415333,-88.3302,-83.3484,-78.552
401.4666667,-90.89846,-88.31393333,-83.32363333,-78.55532333
401.5,-90.89276667,-88.29766667,-83.29886667,-78.55864667
401.5333333,-90.88707333,-88.2814,-83.2741,-78.56197
401.5666667,-90.88138,-88.26513333,-83.24933333,-78.56529333
401.6,-90.87568667,-88.24886667,-83.22456667,-78.56861667
401.6333333,-90.86999333,-88.2326,-83.1998,-78.57194
401.6666667,-90.8643,-88.21633333,-83.17503333,-78.57526333
401.7,-90.85860667,-88.20006667,-83.15026667,-78.57858667
401.7333333,-90.85291333,-88.1838,-83.1255,-78.58679
401.7666667,-90.84226,-88.16753333,-83.134,-78.59499333
401.8,-90.82603,-88.15126667,-83.1505,-78.60319667
401.8333333,-90.80966,-88.135,-83.167,-78.6114
401.8666667,-90.79329,-88.1187,-83.1835,-78.61960333
401.9,-90.77692,-88.1024,-83.2,-78.62780667
401.9333333,-90.76055,-88.0861,-83.2165,-78.63601
401.9666667,-90.74418,-88.0698,-83.233,-78.64421333
402,-90.71644667,-88.0535,-83.2495,-78.65241667
402.0333333,-90.68871333,-88.0372,-83.266,-78.66062
402.0666667,-90.66098,-88.0209,-83.2825,-78.66882333
402.1,-90.63324667,-88.0046,-83.299,-78.67702667
402.1333333,-90.60551333,-87.9883,-83.3155,-78.68523
402.1666667,-90.57778,-87.972,-83.3241,-78.69343333
402.2,-90.55004667,-87.9557,-83.31586667,-78.70163667
402.2333333,-90.52231333,-87.9394,-83.30763333,-78.70984
402.2666667,-90.49954,-87.9231,-83.2994,-78.70651667
402.3,-90.47676667,-87.9068,-83.29116667,-78.70319333
402.3333333,-90.45399333,-87.8905,-83.28293333,-78.69987
402.3666667,-90.43338,-87.8742,-83.2747,-78.69654667
402.4,-90.42362,-87.8579,-83.26646667,-78.69322333
402.4333333,-90.41386,-87.8584,-83.25823333,-78.6899
402.4666667,-90.4041,-87.9575,-83.25,-78.68657667
402.5,-90.39532,-88.0566,-83.24173333,-78.68325333
402.5333333,-90.39036,-88.1557,-83.23346667,-78.67993
402.5666667,-90.3854,-88.205,-83.2252,-78.67660667
402.6,-90.38044,-88.205,-83.21693333,-78.67328333
402.6333333,-90.37548,-88.205,-83.20866667,-78.66996
402.6666667,-90.37052,-88.205,-83.2004,-78.66663667
402.7,-90.36556,-88.205,-83.19213333,-78.66331333
402.7333333,-90.3606,-88.205,-83.18386667,-78.65511
402.7666667,-90.3606,-88.205,-83.1756,-78.64690667
402.8,-90.3606,-88.205,-83.16733333,-78.63870333
402.8333333,-90.3606,-88.205,-83.15906667,-78.6305
402.8666667,-90.3606,-88.205,-83.1508,-78.62229667
402.9,-90.3606,-88.205,-83.14253333,-78.61409333
402.9333333,-90.3606,-88.205,-83.13426667,-78.60589
402.9666667,-90.3606,-88.205,-83.126,-78.59768667
403,-90.3606,-88.205,-83.11773333,-78.58948333
403.0333333,-90.3606,-88.205,-83.10946667,-78.58128
403.0666667,-90.3606,-88.205,-83.1012,-78.57307667
403.1,-90.3606,-88.205,-83.09293333,-78.56487333
403.1333333,-90.3606,-88.205,-83.08466667,-78.55667
403.1666667,-90.3606,-88.205,-83.0764,-78.54846667
403.2,-90.3606,-88.205,-83.06813333,-78.54026333
403.2333333,-90.3606,-88.205,-83.05986667,-78.53206
403.2666667,-90.3606,-88.205,-83.0516,-78.52962
403.3,-90.3606,-88.205,-83.04333333,-78.52718
403.3333333,-90.3606,-88.205,-83.03506667,-78.52474
403.3666667,-90.3606,-88.205,-83.0268,-78.5223
403.4,-90.3606,-88.205,-83.01853333,-78.51986
403.4333333,-90.3606,-88.205,-83.01026667,-78.51742
403.4666667,-90.3606,-88.205,-83.002,-78.51498
403.5,-90.3606,-88.205,-83.002,-78.51254
403.5333333,-90.3606,-88.205,-83.002,-78.5101
403.5666667,-90.3606,-88.25453333,-83.002,-78.50766
403.6,-90.3606,-88.30406667,-83.002,-78.50522
403.6333333,-90.3606,-88.3536,-83.002,-78.50278
403.6666667,-90.3606,-88.40313333,-83.002,-78.50034
403.7,-90.3606,-88.45266667,-83.002,-78.4979
403.7333333,-90.3606,-88.49426667,-83.002,-78.50278
403.7666667,-90.35812,-88.53553333,-83.002,-78.50766
403.8,-90.35564,-88.5768,-83.002,-78.51254
403.8333333,-90.35316,-88.61806667,-83.002,-78.51742
403.8666667,-90.35068,-88.65933333,-83.002,-78.5223
403.9,-90.3482,-88.7006,-83.002,-78.52718
403.9333333,-90.34572,-88.71653333,-83.002,-78.53206
403.9666667,-90.34324,-88.7248,-83.002,-78.53694
404,-90.34076,-88.73306667,-83.002,-78.54182
404.0333333,-90.33828,-88.74133333,-83.002,-78.5467
404.0666667,-90.3358,-88.7496,-83.002,-78.55158
404.1,-90.33332,-88.75786667,-83.002,-78.55646
404.1333333,-90.33084,-88.76613333,-83.002,-78.56134
404.1666667,-90.32836,-88.7665,-83.002,-78.56622
404.2,-90.33166667,-88.75,-83.002,-78.5711
404.2333333,-90.33497333,-88.7335,-83.002,-78.57598
404.2666667,-90.32078,-88.717,-83.002,-78.58086
404.3,-90.28939,-88.7005,-83.002,-78.58574
404.3333333,-90.258,-88.684,-83.002,-78.59062
404.3666667,-90.22661,-88.6675,-83.002,-78.5955
404.4,-90.19522,-88.651,-83.002,-78.60038
404.4333333,-90.16383,-88.6345,-83.002,-78.60526
404.4666667,-90.13244,-88.618,-83.002,-78.61014
404.5,-90.11262333,-88.6015,-83.0433,-78.61502
404.5333333,-90.09280667,-88.585,-83.0846,-78.6199
404.5666667,-90.07299,-88.5685,-83.1259,-78.62478
404.6,-90.05317333,-88.552,-83.1508,-78.62966
404.6333333,-90.03335667,-88.53553333,-83.11773333,-78.63454
404.6666667,-90.01354,-88.5768,-83.08466667,-78.63942
404.7,-89.99372333,-88.61806667,-83.0516,-78.6443
404.7333333,-89.97390667,-88.67166667,-83.01853333,-78.6443
404.7666667,-89.95657,-88.76933333,-83.002,-78.6443
404.8,-89.93923333,-88.867,-83.002,-78.6443
404.8333333,-89.93167,-88.93973333,-83.002,-78.6443
404.8666667,-89.92424,-88.948,-83.002,-78.6443
404.9,-89.91681,-88.95626667,-83.002,-78.6443
404.9333333,-89.9105,-88.96453333,-83.002,-78.6443
404.9666667,-89.9105,-88.9482,-83.002,-78.65967667
405,-89.90806,-88.98106667,-83.002,-78.6828
405.0333333,-89.90562,-88.98933333,-83.002,-78.69437333
405.0666667,-89.90318,-88.9976,-83.002,-78.70594667
405.1,-89.90074,-89.00586667,-83.002,-78.71752
405.1333333,-89.9104,-89.01413333,-83.002,-78.72909333
405.1666667,-89.94063333,-89.0224,-83.002,-78.74066667
405.2,-90.009,-89.03066667,-83.002,-78.75224
405.2333333,-90.07736667,-89.03893333,-83.002,-78.76381333
405.2666667,-90.09454,-89.0472,-83.002,-78.77538667
405.3,-90.11162,-89.05546667,-83.002,-78.78696
405.3333333,-90.1287,-89.06373333,-83.002,-78.79853333
405.3666667,-90.05459333,-89.072,-83.002,-78.81010667
405.4,-89.97484,-89.08026667,-83.002,-78.82168
405.4333333,-89.92018,-89.08853333,-83.002,-78.83325333
405.4666667,-89.886,-89.0968,-83.002,-78.84482667
405.5,-89.87146,-89.0966,-83.002,-78.8564
405.5333333,-89.86902,-89.07183333,-83.002,-78.86797333
405.5666667,-89.86658,-89.04706667,-83.002,-78.87954667
405.6,-89.86414,-89.0474,-83.002,-78.89112
405.6333333,-89.8617,-89.07216667,-83.002,-78.90269333
405.6666667,-89.85966,-89.07873333,-83.002,-78.91426667
405.7,-89.86213,-88.9648,-83.002,-78.92584
405.7333333,-89.8646,-88.95626667,-83.002,-78.93497333
405.7666667,-89.88361333,-88.96453333,-83.002,-78.94410667
405.8,-89.90262667,-88.9728,-83.002,-78.95324
405.8333333,-89.92164,-88.98106667,-83.002,-78.96237333
405.8666667,-89.94065333,-88.98933333,-83.002,-78.97150667
405.9,-89.95966667,-88.9977,-83.002,-78.98064
405.9333333,-89.97868,-89.0628,-83.002,-78.98977333
405.9666667,-89.99769333,-89.08853333,-83.002,-78.99890667
406,-90.01670667,-89.08026667,-83.002,-79.00804
406.0333333,-90.03572,-89.072,-83.002,-79.02293667
406.0666667,-90.05473333,-89.06373333,-83.002,-79.03783333
406.1,-90.07374667,-89.0472,-83.002,-79.05273
406.1333333,-90.09276,-89.0472,-83.002,-79.06762667
406.1666667,-90.11177333,-89.03893333,-83.002,-79.08252333
406.2,-90.13078667,-89.03066667,-83.002,-79.09742
406.2333333,-90.1498,-89.01413333,-83.002,-79.11231667
406.2666667,-90.16881333,-88.9976,-83.01853333,-79.12721333
406.3,-90.18782667,-88.98106667,-83.0516,-79.14211
406.3333333,-90.20684,-88.96453333,-83.08466667,-79.15700667
406.3666667,-90.22585333,-88.948,-83.11773333,-79.17190333
406.4,-90.24486667,-88.93146667,-83.1508,-79.1868
406.4333333,-90.26388,-88.91493333,-83.18386667,-79.20169667
406.4666667,-90.28289333,-88.8984,-83.21693333,-79.21659333
406.5,-90.30190667,-88.88186667,-83.25,-79.23149
406.5333333,-90.32092,-88.86533333,-83.2252,-79.24638667
406.5666667,-90.33993333,-88.8488,-83.2004,-79.26128333
406.6,-90.35894667,-88.83226667,-83.1756,-79.27618
